ID;Statut;Date de creation;Date de modification;Commande;De;Sujet;Message;Date du message;Vendeur;Tags
1860;close;08/10/2020;08/10/2020;IAAKQLLNQ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1861;close;08/10/2020;08/10/2020;YJRGKAOJT;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1862;close;08/10/2020;08/10/2020;YJRGKAOJT;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1863;close;08/10/2020;12/10/2020;YUVFRXGAE;customer;Customers Desk - Merci de nous adresser un DEVIS;Merci de nous adresser un DEVIS à l'adresse suivante : tennis@smuc.fr;08/10/2020;CLICK FOR TENNIS;Demande de devis
1864;close;08/10/2020;09/10/2020;YUVFRXGAE;customer;Customers Desk - Merci de nous adresser un DEVIS;Merci de nous adresser un DEVIS à l'adresse suivante : tennis@smuc.fr;08/10/2020;Netsportique;Demande de devis
1865;close;08/10/2020;09/10/2020;YUVFRXGAE;customer;Customers Desk - Merci de nous adresser un DEVIS;Merci de nous adresser un DEVIS à l'adresse suivante : tennis@smuc.fr;08/10/2020;Huck Occitania;
1865;close;08/10/2020;09/10/2020;YUVFRXGAE;seller;Customers Desk - Merci de nous adresser un DEVIS;"Bonjour, 

Je viens de valider le devis, vous pouvez le consulter via le proshop. 
Cela vous laissera 30 jours pour le valider.

En vous en souhaitant une bonne réception, 

Bien cordialement,
L'Equipe Huck # Occitania";09/10/2020;Huck Occitania;
1865;close;08/10/2020;09/10/2020;YUVFRXGAE;seller;Customers Desk - Merci de nous adresser un DEVIS;Vous avez également la possibilité de le télécharger, accessible dans les documents.;09/10/2020;Huck Occitania;
1866;close;08/10/2020;08/10/2020;JMFAETDUA;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1867;close;08/10/2020;08/10/2020;KACPWRYBN;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1868;close;08/10/2020;08/10/2020;OYMUJGFAD;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1869;close;08/10/2020;08/10/2020;JVMOKXHBW;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1870;close;08/10/2020;12/10/2020;UZDDKZWXH;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1870;close;08/10/2020;12/10/2020;UZDDKZWXH;operator;Facture;"Bonjour,
Le club n'a pas reçu ses régulateurs, avez-vous un suivi détaillé ?
Merci,
Proshop FFT";12/10/2020;CLICK FOR TENNIS;
1871;close;08/10/2020;08/10/2020;SPGOGPLFC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1872;close;08/10/2020;08/10/2020;NZEQDVZGU;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1873;close;08/10/2020;08/10/2020;VBWSTKGEB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1874;close;08/10/2020;08/10/2020;RNQCBXIBP;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1875;close;08/10/2020;08/10/2020;FICPZTURZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1876;close;08/10/2020;08/10/2020;NUUZAOWRQ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1877;close;08/10/2020;08/10/2020;OJLGPSEVQ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";08/10/2020;CLICK FOR TENNIS;
1878;close;08/10/2020;09/10/2020;VEGZSYBMN;customer;Demande de facture;"Bonjour,
Je vous remercie de bien vouloir me transmettre la facture aussi tôt que possible, nous devons la transmettre pour finaliser un financement.
A très vite. Bien cordialement. François CLEMENT pour le TCL Granges 55 88 0100";08/10/2020;Manutan Collectivités;Facture
1879;close;08/10/2020;09/10/2020;FYOWSACUW;customer;Customers Desk - nous avons besoin de ces;"nous avons besoin de ces parutions pour la formation juge-arbitre qui va bientôt commencer.
Merci.";08/10/2020;F.F.T.;
1879;close;08/10/2020;09/10/2020;FYOWSACUW;operator;Customers Desk - nous avons besoin de ces;"Bonjour,
Les publications seront expédiées ce lundi.
Bien à vous,
Proshop FFT";09/10/2020;F.F.T.;
1880;close;08/10/2020;09/10/2020;UMXWUIPGU;customer;Annuler ma commande;J'ai oublié de prendre les rubans !;08/10/2020;CLICK FOR TENNIS;Annulation de commande (client)
1881;close;08/10/2020;09/10/2020;XWKCRDZBI;customer;Article manquant;"Les 3 bidons de gel n'ont pas été livrés car en rupture..
Au téléphone, il m'a été dit que nous aurions un avoir de 162 € or j(ai une commande de materiel à faire  ce jour.
Dans l'attente de l'enregistrement de cet avoir.
Sportivement 
Catherine  Fauque 
06 84 12 68 26";08/10/2020;Casal Sport;Remboursement
1881;close;08/10/2020;09/10/2020;XWKCRDZBI;operator;Article manquant;"Bonjour,
Nous vous avons remboursé le 19 mai des 3 gels manquants soit 162 € directement reversé sur votre compte.
Bien à vous,
Proshop FFT";09/10/2020;Casal Sport;Remboursement
1882;close;09/10/2020;03/11/2020;AMOTUXDUG;customer;devis bache bas de grillage;"Bonjour, j'avais demandé comment cela se passait si on avait besoin de découpe (emplacement porte d'accès), je l'ai mis en observation dans ma demande.
Est ce que cela a bien été pris en compte?";09/10/2020;2CI;Demande de devis
1882;close;09/10/2020;03/11/2020;AMOTUXDUG;operator;devis bache bas de grillage;"Bonjour, merci de bien vouloir répondre à la demande de la cliente (si cela n'a pas déjà été fait). 
Bien cordialement, 

Océane, Proshop FFT.";19/10/2020;2CI;Demande de devis
1882;close;09/10/2020;03/11/2020;AMOTUXDUG;seller;devis bache bas de grillage;"Bonjour,

Vous pouvez prendre 2 bâches de 18 ml en Ref standard et procéder vous même à la découpe sur mesure ( hauteur de coupe 44 cm ).
Cela évitera les frais de coupe qui ne sont pas pris en compte sur le portail PROSHOP.

Espérant avoir répondu à vos interrogations.

Salutations";19/10/2020;2CI;Demande de devis
1883;close;09/10/2020;09/10/2020;DXXZEIKEL;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1884;close;09/10/2020;09/10/2020;OMKHXFFYT;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1885;close;09/10/2020;09/10/2020;NALOINCVM;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1886;close;09/10/2020;09/10/2020;ITTNOQUEP;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1887;close;09/10/2020;09/10/2020;TXMIWHTMU;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1888;close;09/10/2020;09/10/2020;DNAALYVPZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1889;close;09/10/2020;09/10/2020;EQITLYWJB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1890;close;09/10/2020;09/10/2020;TRVUJFBRJ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1891;close;09/10/2020;09/10/2020;VVPXZBBVE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1892;close;09/10/2020;09/10/2020;CIJSKLVRZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1893;close;09/10/2020;09/10/2020;GTGDTDWFB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1894;close;09/10/2020;09/10/2020;UQSZRWTTZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1895;close;09/10/2020;09/10/2020;CXIRMRUYR;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1896;close;09/10/2020;09/10/2020;MGHGISPVA;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1897;close;09/10/2020;09/10/2020;AINFWZUTF;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1898;close;09/10/2020;09/10/2020;LKJILMBKZ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1899;close;09/10/2020;09/10/2020;FFEHNPTAN;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1900;close;09/10/2020;09/10/2020;SJMRWOSMU;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1901;close;09/10/2020;09/10/2020;ZHUYBGGNI;customer;Autres;"je souhaite carte au modèle existant
A qui et comment j'envoie la photo de la carte?";09/10/2020;LSC Maintenance;
1902;close;09/10/2020;09/10/2020;PTVFXFHCD;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1903;close;09/10/2020;09/10/2020;OJZBOOQHJ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1904;close;09/10/2020;09/10/2020;RKEJJZLMU;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1905;close;09/10/2020;09/10/2020;XFLXWKYHU;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1906;close;09/10/2020;09/10/2020;AIBDOWSPY;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1907;close;09/10/2020;09/10/2020;TBVKCTSFJ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1908;close;09/10/2020;09/10/2020;RTLGHFNVK;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1909;close;09/10/2020;09/10/2020;ZFCCEKPWB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1910;close;09/10/2020;09/10/2020;XLCCCMONM;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1911;close;09/10/2020;09/10/2020;IFZKGTRHF;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1912;close;09/10/2020;09/10/2020;ZYQWMANPE;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1913;close;09/10/2020;09/10/2020;RHDWQRYYW;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1914;close;09/10/2020;09/10/2020;YSMEQWBWC;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1915;close;09/10/2020;09/10/2020;LRSTQZKVJ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1916;close;09/10/2020;09/10/2020;RMVGTMTXD;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1917;close;09/10/2020;09/10/2020;OQLPEDJLH;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1918;close;09/10/2020;09/10/2020;KYZFWWJMY;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1919;close;09/10/2020;09/10/2020;FBMFSKXBO;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1920;close;09/10/2020;09/10/2020;EFRSYDDLN;customer;Customers Desk - Carte nouveau code - 3 cartes;Carte nouveau code - 3 cartes codes SVP;09/10/2020;LSC Maintenance;
1921;close;09/10/2020;09/10/2020;BZLBUOSIO;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1922;close;09/10/2020;09/10/2020;AFVCYOVFB;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
1923;close;09/10/2020;09/10/2020;GPCHVLYBQ;seller;Facture;"Bonjour,

Votre facture est désormais disponible dans votre compte client,

A bientôt sur le Proshop FFT

--
L’équipe Click For Tennis";09/10/2020;CLICK FOR TENNIS;
